Elo	Username	W	L	T	Glicko	Rating_Deviation	GXE	Games_Played	Last_update	H2H_Data
1456.7938399765048	PAC-Gradient	478	318	0	1586.9	23	58.28	796	Tue Oct 14 2025 06:56:31 GMT+0000 (Coordinated Universal Time)	{"pacbhpokeenv":{"w":32,"l":6,"t":0},"pacbhg1boss":{"w":28,"l":2,"t":0},"pacbhsmogswitch":{"w":32,"l":1,"t":0},"pacvibepoking":{"w":3,"l":0,"t":0},"pacmmbasernn":{"w":28,"l":13,"t":0},"pacmmabra":{"w":22,"l":13,"t":0},"pacbhgrunt":{"w":17,"l":2,"t":0},"pacmmsmallrlg9":{"w":22,"l":9,"t":0},"pacmmkadabra":{"w":23,"l":26,"t":0},"pacmmminikazam":{"w":27,"l":26,"t":0},"pacmmsmallilfa":{"w":23,"l":8,"t":0},"pacmmwildcard":{"w":7,"l":24,"t":0},"pacmmlargerl":{"w":33,"l":12,"t":0},"pacmmsynrlv2":{"w":18,"l":16,"t":0},"pacmmalakazamvar":{"w":9,"l":25,"t":0},"pacmmsmallil":{"w":13,"l":3,"t":0},"pacbhkaizo":{"w":17,"l":6,"t":0},"pacbhgymleader":{"w":25,"l":4,"t":0},"pacmmvariety":{"w":12,"l":24,"t":0},"pacmmalakazam":{"w":11,"l":17,"t":0},"pacmmsynrlv1":{"w":14,"l":22,"t":0},"pacmmsynrlv1sp":{"w":13,"l":15,"t":0},"pacmmsynrlv0":{"w":29,"l":17,"t":0},"pacgcogs":{"w":6,"l":2,"t":0},"pachida":{"w":2,"l":0,"t":0},"pacpaagent":{"w":11,"l":25,"t":0},"pacporygon2ai":{"w":1,"l":0,"t":0}}
1449.8680092141933	PAC-MM-SmallRLG9	2911	3013	35	1401	23	40.59	5959	Mon Oct 20 2025 03:26:04 GMT+0000 (Coordinated Universal Time)	{"pacmmsmallil":{"w":349,"l":146,"t":7},"pacmmabra":{"w":163,"l":253,"t":5},"pacmmminikazam":{"w":130,"l":299,"t":9},"pacmmlargerl":{"w":290,"l":280,"t":1},"pacmmvariety":{"w":14,"l":76,"t":0},"pacmmsynrlv1sp":{"w":63,"l":206,"t":2},"pacbhkaizo":{"w":163,"l":49,"t":0},"pacmmsynrlv0":{"w":104,"l":237,"t":0},"pacmmsmallilfa":{"w":303,"l":239,"t":6},"pacmmalakazamvar":{"w":24,"l":76,"t":0},"pacmmsynrlv2":{"w":16,"l":121,"t":0},"pacmmsynrlv1":{"w":120,"l":242,"t":0},"pacbhgrunt":{"w":119,"l":22,"t":0},"pacmmkadabra":{"w":15,"l":106,"t":0},"pacmmbasernn":{"w":242,"l":112,"t":0},"pacbhgymleader":{"w":127,"l":7,"t":0},"pacmmwildcard":{"w":7,"l":79,"t":0},"pacbhpokeenv":{"w":119,"l":18,"t":3},"pacsrsk1729":{"w":0,"l":15,"t":0},"pacbhsmogswitch":{"w":143,"l":24,"t":0},"pacmmalakazam":{"w":13,"l":70,"t":0},"pacpaagent":{"w":15,"l":73,"t":0},"pacbhg1boss":{"w":146,"l":6,"t":0},"pacgradient":{"w":9,"l":22,"t":0},"pacgcogs":{"w":27,"l":49,"t":2},"pachida":{"w":8,"l":4,"t":0},"pacvibepoking":{"w":4,"l":1,"t":0},"pacedtesting":{"w":4,"l":6,"t":0},"pacporygon2ai":{"w":17,"l":19,"t":0},"pacexp05":{"w":5,"l":27,"t":0},"pacmmmystery":{"w":1,"l":8,"t":0},"pac4thlesson":{"w":6,"l":15,"t":0},"pacsnteam":{"w":38,"l":62,"t":0},"pacpuffer":{"w":88,"l":6,"t":0},"pacfoulplay":{"w":11,"l":20,"t":0},"pacmetahorns":{"w":1,"l":9,"t":0},"packaban":{"w":4,"l":1,"t":0},"pacashk":{"w":3,"l":8,"t":0}}
1438.3166440680898	PAC-MM-SmallILFA	2795	3018	51	1372.7	23	38	5864	Mon Oct 20 2025 03:27:10 GMT+0000 (Coordinated Universal Time)	{"pacmmminikazam":{"w":107,"l":222,"t":4},"pacbhpokeenv":{"w":157,"l":39,"t":2},"pacmmwildcard":{"w":7,"l":67,"t":0},"pacmmsynrlv0":{"w":64,"l":205,"t":1},"pacmmvariety":{"w":16,"l":65,"t":0},"pacmmsynrlv1":{"w":82,"l":211,"t":2},"pacmmsmallil":{"w":357,"l":248,"t":15},"pacmmalakazamvar":{"w":12,"l":68,"t":0},"pacmmsynrlv1sp":{"w":41,"l":126,"t":2},"pacmmsmallrlg9":{"w":239,"l":303,"t":6},"pacmmlargerl":{"w":234,"l":282,"t":7},"pacmmabra":{"w":97,"l":244,"t":9},"pacmmsynrlv2":{"w":8,"l":90,"t":0},"pacmmkadabra":{"w":6,"l":76,"t":0},"pacbhkaizo":{"w":231,"l":93,"t":1},"pacbhgrunt":{"w":151,"l":43,"t":0},"pacbhsmogswitch":{"w":163,"l":50,"t":0},"pacexp05":{"w":3,"l":26,"t":0},"pacbhgymleader":{"w":132,"l":33,"t":0},"pacsrsk1729":{"w":2,"l":10,"t":0},"pacbhg1boss":{"w":159,"l":18,"t":1},"pacmmbasernn":{"w":286,"l":149,"t":0},"pacpaagent":{"w":10,"l":60,"t":0},"pacmmalakazam":{"w":3,"l":69,"t":0},"pacgradient":{"w":8,"l":23,"t":0},"pachida":{"w":8,"l":3,"t":0},"pacgcogs":{"w":18,"l":37,"t":0},"pacedtesting":{"w":2,"l":9,"t":0},"pacporygon2ai":{"w":17,"l":21,"t":0},"pacvibepoking":{"w":7,"l":1,"t":0},"pacmmmystery":{"w":0,"l":8,"t":0},"pac4thlesson":{"w":4,"l":14,"t":0},"pacsnteam":{"w":33,"l":64,"t":0},"pacpuffer":{"w":113,"l":17,"t":1},"pacfoulplay":{"w":4,"l":10,"t":0},"pacmetahorns":{"w":0,"l":8,"t":0},"packaban":{"w":6,"l":2,"t":0},"pacsphealbowl":{"w":2,"l":0,"t":0},"pacfouloak":{"w":1,"l":0,"t":0},"pacashk":{"w":5,"l":4,"t":0}}
1379.798344250589	PAC-MM-BaseRNN	2911	3055	34	1268.8	23	29.12	6000	Mon Oct 20 2025 03:27:19 GMT+0000 (Coordinated Universal Time)	{"pacbhg1boss":{"w":248,"l":42,"t":2},"pacmmalakazamvar":{"w":6,"l":57,"t":0},"pacbhsmogswitch":{"w":356,"l":146,"t":7},"pacmmsynrlv2":{"w":3,"l":63,"t":0},"pacmmvariety":{"w":5,"l":64,"t":0},"pacmmminikazam":{"w":31,"l":125,"t":0},"pacmmsmallrlg9":{"w":112,"l":242,"t":0},"pacmmsynrlv1":{"w":26,"l":127,"t":0},"pacmmlargerl":{"w":100,"l":251,"t":1},"pacmmabra":{"w":40,"l":138,"t":0},"pacbhgrunt":{"w":355,"l":110,"t":4},"pacmmkadabra":{"w":3,"l":66,"t":0},"pacbhgymleader":{"w":281,"l":88,"t":6},"pacbhkaizo":{"w":339,"l":227,"t":1},"pacbhpokeenv":{"w":332,"l":127,"t":11},"pacmmalakazam":{"w":3,"l":48,"t":0},"pacmmsmallil":{"w":253,"l":294,"t":0},"pacsrsk1729":{"w":1,"l":13,"t":0},"pacexp05":{"w":5,"l":11,"t":0},"pacmmsynrlv0":{"w":28,"l":119,"t":0},"pacmmsynrlv1sp":{"w":14,"l":89,"t":0},"pacmmsmallilfa":{"w":149,"l":286,"t":0},"pacpaagent":{"w":6,"l":76,"t":0},"pacvibepoking":{"w":14,"l":1,"t":0},"pacmmwildcard":{"w":2,"l":57,"t":0},"pacgcogs":{"w":4,"l":22,"t":1},"pacgradient":{"w":13,"l":28,"t":0},"pachida":{"w":10,"l":4,"t":0},"pacporygon2ai":{"w":4,"l":16,"t":0},"pacedtesting":{"w":2,"l":14,"t":0},"pacmmmystery":{"w":0,"l":5,"t":0},"pac4thlesson":{"w":3,"l":4,"t":0},"pacsnteam":{"w":3,"l":23,"t":0},"pacpuffer":{"w":145,"l":57,"t":1},"pacfoulplay":{"w":1,"l":2,"t":0},"pacmetahorns":{"w":0,"l":3,"t":0},"packaban":{"w":8,"l":4,"t":0},"pacsphealbowl":{"w":1,"l":0,"t":0},"pacashk":{"w":5,"l":6,"t":0}}
1371.4306193559541	PAC-MM-SmallIL	3030	3265	61	1284.2	23	30.36	6356	Mon Oct 20 2025 03:26:49 GMT+0000 (Coordinated Universal Time)	{"pacmmsmallrlg9":{"w":146,"l":349,"t":7},"pacmmminikazam":{"w":61,"l":161,"t":5},"pacmmwildcard":{"w":5,"l":61,"t":0},"pacmmsynrlv2":{"w":14,"l":80,"t":0},"pacmmsmallilfa":{"w":248,"l":357,"t":15},"pachida":{"w":6,"l":6,"t":1},"pacbhpokeenv":{"w":270,"l":84,"t":6},"pacsrsk1729":{"w":2,"l":9,"t":0},"pacbhsmogswitch":{"w":286,"l":111,"t":1},"pacexp05":{"w":3,"l":28,"t":0},"pacbhgrunt":{"w":286,"l":86,"t":3},"pacmmbasernn":{"w":294,"l":253,"t":0},"pacbhgymleader":{"w":233,"l":82,"t":7},"pacmmvariety":{"w":4,"l":52,"t":0},"pacmmlargerl":{"w":147,"l":307,"t":6},"pacbhkaizo":{"w":292,"l":201,"t":1},"pacpaagent":{"w":3,"l":36,"t":0},"pacmmalakazamvar":{"w":6,"l":55,"t":0},"pacmmsynrlv0":{"w":23,"l":128,"t":0},"pacbhg1boss":{"w":295,"l":53,"t":3},"pacmmsynrlv1sp":{"w":21,"l":95,"t":0},"pacmmabra":{"w":54,"l":163,"t":2},"pacmmalakazam":{"w":1,"l":55,"t":0},"pacmmsynrlv1":{"w":26,"l":151,"t":3},"pacmmkadabra":{"w":5,"l":61,"t":0},"pacgcogs":{"w":10,"l":42,"t":0},"pacvibepoking":{"w":14,"l":4,"t":0},"pacgradient":{"w":3,"l":13,"t":0},"pacporygon2ai":{"w":12,"l":18,"t":0},"pacedtesting":{"w":0,"l":8,"t":0},"pacmmmystery":{"w":0,"l":6,"t":0},"pac4thlesson":{"w":1,"l":9,"t":0},"pacsnteam":{"w":14,"l":39,"t":0},"pacpuffer":{"w":229,"l":73,"t":1},"pacfoulplay":{"w":0,"l":9,"t":0},"pacmetahorns":{"w":0,"l":4,"t":0},"packaban":{"w":6,"l":5,"t":0},"pacsphealbowl":{"w":4,"l":1,"t":0},"pacfouloak":{"w":1,"l":0,"t":0},"pacashk":{"w":5,"l":10,"t":0}}
1289.6913079410556	PAC-hida	115	152	1	1255.7	23.7	28.1	268	Fri Oct 17 2025 10:53:49 GMT+0000 (Coordinated Universal Time)	{"pacmmsmallil":{"w":6,"l":6,"t":1},"pacbhkaizo":{"w":10,"l":14,"t":0},"pacbhsmogswitch":{"w":11,"l":11,"t":0},"pacpaagent":{"w":1,"l":15,"t":0},"pacmmlargerl":{"w":1,"l":10,"t":0},"pacbhgymleader":{"w":11,"l":5,"t":0},"pacbhgrunt":{"w":15,"l":13,"t":0},"pacbhpokeenv":{"w":12,"l":12,"t":0},"pacbhg1boss":{"w":25,"l":6,"t":0},"pacmmsmallilfa":{"w":3,"l":8,"t":0},"pacmmbasernn":{"w":4,"l":10,"t":0},"pacmmsynrlv2":{"w":0,"l":2,"t":0},"pacmmabra":{"w":3,"l":1,"t":0},"pacgradient":{"w":0,"l":2,"t":0},"pacmmsynrlv0":{"w":0,"l":5,"t":0},"pacmmminikazam":{"w":2,"l":5,"t":0},"pacmmkadabra":{"w":0,"l":5,"t":0},"pacmmsmallrlg9":{"w":4,"l":8,"t":0},"pacporygon2ai":{"w":1,"l":1,"t":0},"pacmmsynrlv1":{"w":0,"l":5,"t":0},"pacmmvariety":{"w":1,"l":2,"t":0},"pacmmalakazam":{"w":0,"l":5,"t":0},"pacvibepoking":{"w":3,"l":0,"t":0},"pacgcogs":{"w":1,"l":0,"t":0},"pacmmsynrlv1sp":{"w":0,"l":1,"t":0},"pacexp05":{"w":1,"l":0,"t":0}}
1270.7897152591822	PAC-BH-PokeEnv	2847	3586	330	1150.3	23	20.66	6763	Mon Oct 20 2025 03:24:37 GMT+0000 (Coordinated Universal Time)	{"pacbhsmogswitch":{"w":434,"l":439,"t":58},"pacmmsmallilfa":{"w":39,"l":157,"t":2},"pacmmlargerl":{"w":25,"l":121,"t":3},"pacmmabra":{"w":8,"l":62,"t":0},"pacmmwildcard":{"w":1,"l":38,"t":0},"pacmmalakazam":{"w":0,"l":35,"t":0},"pacbhgymleader":{"w":407,"l":381,"t":90},"pacmmminikazam":{"w":12,"l":61,"t":0},"pacbhkaizo":{"w":304,"l":419,"t":42},"pacmmsynrlv1sp":{"w":3,"l":55,"t":0},"pacmmsynrlv1":{"w":8,"l":60,"t":0},"pacmmsmallrlg9":{"w":18,"l":119,"t":3},"pacbhgrunt":{"w":456,"l":410,"t":66},"pacmmsynrlv0":{"w":4,"l":52,"t":0},"pacmmkadabra":{"w":2,"l":35,"t":0},"pacmmbasernn":{"w":127,"l":332,"t":11},"pacmmsmallil":{"w":84,"l":270,"t":6},"pacsrsk1729":{"w":0,"l":5,"t":0},"pacexp05":{"w":2,"l":10,"t":0},"pacmmalakazamvar":{"w":3,"l":41,"t":0},"pacpaagent":{"w":2,"l":58,"t":0},"pacbhg1boss":{"w":597,"l":105,"t":31},"pacmmvariety":{"w":1,"l":36,"t":0},"pacmmsynrlv2":{"w":1,"l":36,"t":0},"pacvibepoking":{"w":13,"l":4,"t":0},"pacgcogs":{"w":1,"l":17,"t":0},"pachida":{"w":12,"l":12,"t":0},"pacgradient":{"w":6,"l":32,"t":0},"pacporygon2ai":{"w":5,"l":14,"t":0},"pacedtesting":{"w":0,"l":5,"t":0},"pacmmmystery":{"w":0,"l":4,"t":0},"pac4thlesson":{"w":0,"l":3,"t":0},"pacsnteam":{"w":0,"l":9,"t":0},"pacpuffer":{"w":267,"l":140,"t":18},"pacfoulplay":{"w":0,"l":2,"t":0},"pacmetahorns":{"w":0,"l":1,"t":0},"packaban":{"w":2,"l":5,"t":0},"pacsphealbowl":{"w":2,"l":0,"t":0},"pacashk":{"w":1,"l":1,"t":0}}
1270.5901963305178	PAC-BH-Kaizo	3201	3612	107	1209.4	23	24.64	6920	Mon Oct 20 2025 03:24:14 GMT+0000 (Coordinated Universal Time)	{"pacbhgymleader":{"w":408,"l":280,"t":32},"pacmmalakazam":{"w":3,"l":39,"t":0},"pacmmsmallrlg9":{"w":49,"l":163,"t":0},"pacmmminikazam":{"w":14,"l":88,"t":0},"pacmmsmallilfa":{"w":93,"l":231,"t":1},"pacmmsynrlv0":{"w":13,"l":91,"t":0},"pacmmsynrlv2":{"w":3,"l":51,"t":0},"pacbhpokeenv":{"w":419,"l":304,"t":42},"pacmmlargerl":{"w":57,"l":207,"t":3},"pacmmsynrlv1sp":{"w":10,"l":77,"t":0},"pacmmabra":{"w":13,"l":96,"t":0},"pacmmbasernn":{"w":227,"l":339,"t":1},"pacbhgrunt":{"w":406,"l":346,"t":5},"pacexp05":{"w":1,"l":11,"t":0},"pacbhsmogswitch":{"w":441,"l":375,"t":11},"pacsrsk1729":{"w":0,"l":8,"t":0},"pachida":{"w":14,"l":10,"t":0},"pacmmsynrlv1":{"w":12,"l":93,"t":0},"pacmmvariety":{"w":5,"l":50,"t":0},"pacmmsmallil":{"w":201,"l":292,"t":1},"pacmmalakazamvar":{"w":3,"l":39,"t":0},"pacmmkadabra":{"w":11,"l":53,"t":0},"pacbhg1boss":{"w":504,"l":75,"t":9},"pacpaagent":{"w":6,"l":55,"t":0},"pacmmwildcard":{"w":0,"l":54,"t":0},"pacgcogs":{"w":4,"l":20,"t":0},"pacgradient":{"w":6,"l":17,"t":0},"pacporygon2ai":{"w":7,"l":17,"t":0},"pacvibepoking":{"w":16,"l":6,"t":0},"pacedtesting":{"w":0,"l":7,"t":0},"pacmmmystery":{"w":0,"l":2,"t":0},"pac4thlesson":{"w":0,"l":10,"t":0},"pacsnteam":{"w":6,"l":15,"t":0},"pacpuffer":{"w":240,"l":76,"t":2},"pacfoulplay":{"w":0,"l":2,"t":0},"pacmetahorns":{"w":1,"l":3,"t":0},"packaban":{"w":6,"l":3,"t":0},"pacsphealbowl":{"w":1,"l":0,"t":0},"pacashk":{"w":1,"l":7,"t":0}}
1252.3043478711572	PAC-BH-GymLeader	2595	3513	335	1133	23	19.59	6443	Mon Oct 20 2025 03:26:50 GMT+0000 (Coordinated Universal Time)	{"pacbhkaizo":{"w":280,"l":408,"t":32},"pacmmabra":{"w":3,"l":64,"t":0},"pacbhpokeenv":{"w":381,"l":407,"t":90},"pacbhgrunt":{"w":388,"l":447,"t":65},"pacmmsynrlv1sp":{"w":5,"l":34,"t":0},"pacmmsmallrlg9":{"w":7,"l":127,"t":0},"pacmmlargerl":{"w":14,"l":118,"t":2},"pacmmsynrlv0":{"w":2,"l":51,"t":0},"pacmmkadabra":{"w":2,"l":35,"t":0},"pacmmbasernn":{"w":88,"l":281,"t":6},"pacexp05":{"w":0,"l":15,"t":1},"pacbhsmogswitch":{"w":359,"l":425,"t":59},"pacsrsk1729":{"w":0,"l":5,"t":0},"pacmmsmallil":{"w":82,"l":233,"t":7},"pacmmvariety":{"w":1,"l":29,"t":0},"pacmmsynrlv2":{"w":0,"l":35,"t":0},"pacmmalakazamvar":{"w":2,"l":38,"t":0},"pacmmminikazam":{"w":10,"l":51,"t":0},"pacpaagent":{"w":2,"l":43,"t":0},"pacmmsynrlv1":{"w":5,"l":55,"t":0},"pacbhg1boss":{"w":671,"l":138,"t":51},"pacmmsmallilfa":{"w":33,"l":132,"t":0},"pachida":{"w":5,"l":11,"t":0},"pacmmwildcard":{"w":1,"l":39,"t":0},"pacgcogs":{"w":0,"l":11,"t":0},"pacgradient":{"w":4,"l":25,"t":0},"pacmmalakazam":{"w":0,"l":22,"t":0},"pacvibepoking":{"w":15,"l":7,"t":0},"pacporygon2ai":{"w":8,"l":14,"t":0},"pacedtesting":{"w":1,"l":9,"t":0},"pacmmmystery":{"w":0,"l":5,"t":0},"pac4thlesson":{"w":0,"l":5,"t":0},"pacsnteam":{"w":0,"l":5,"t":0},"pacpuffer":{"w":210,"l":180,"t":22},"pacfoulplay":{"w":0,"l":2,"t":0},"pacmetahorns":{"w":0,"l":2,"t":0},"packaban":{"w":8,"l":1,"t":0},"pacsphealbowl":{"w":5,"l":1,"t":0},"pacashk":{"w":3,"l":3,"t":0}}
1233.1393968822647	PAC-VibePoking	76	234	0	1000.7	24.3	12.78	310	Sun Oct 19 2025 14:53:16 GMT+0000 (Coordinated Universal Time)	{"pacmmbasernn":{"w":1,"l":14,"t":0},"pacbhpokeenv":{"w":4,"l":13,"t":0},"pacbhgrunt":{"w":7,"l":19,"t":0},"pacmmsmallil":{"w":4,"l":14,"t":0},"pacbhg1boss":{"w":28,"l":36,"t":0},"pacmmabra":{"w":0,"l":5,"t":0},"pacgradient":{"w":0,"l":3,"t":0},"pacbhsmogswitch":{"w":2,"l":25,"t":0},"pacmmminikazam":{"w":0,"l":2,"t":0},"pacbhgymleader":{"w":7,"l":15,"t":0},"pacbhkaizo":{"w":6,"l":16,"t":0},"pacmmsmallrlg9":{"w":1,"l":4,"t":0},"pacpaagent":{"w":0,"l":8,"t":0},"pacmmlargerl":{"w":1,"l":8,"t":0},"pacmmwildcard":{"w":0,"l":5,"t":0},"pacmmalakazamvar":{"w":0,"l":4,"t":0},"pacmmkadabra":{"w":0,"l":6,"t":0},"pacmmsynrlv2":{"w":0,"l":2,"t":0},"pacmmalakazam":{"w":0,"l":3,"t":0},"pacmmsynrlv1":{"w":1,"l":4,"t":0},"pachida":{"w":0,"l":3,"t":0},"pacmmsmallilfa":{"w":1,"l":7,"t":0},"pacgcogs":{"w":1,"l":1,"t":0},"pacmmsynrlv0":{"w":1,"l":2,"t":0},"pacmmsynrlv1sp":{"w":0,"l":1,"t":0},"pacedtesting":{"w":0,"l":1,"t":0},"pacsnteam":{"w":0,"l":2,"t":0},"pacpuffer":{"w":11,"l":5,"t":0},"pacmmvariety":{"w":0,"l":2,"t":0},"pacfoulplay":{"w":0,"l":1,"t":0},"packaban":{"w":0,"l":2,"t":0},"pacmmmystery":{"w":0,"l":1,"t":0}}
1174.9385570011273	PAC-Puffer	1258	2244	62	1061.6	23	15.62	3564	Mon Oct 20 2025 03:26:38 GMT+0000 (Coordinated Universal Time)	{"pacbhg1boss":{"w":370,"l":122,"t":6},"pacmmsmallrlg9":{"w":6,"l":88,"t":0},"pacmmsmallil":{"w":73,"l":229,"t":1},"pacmmminikazam":{"w":1,"l":39,"t":0},"pacbhgrunt":{"w":152,"l":235,"t":6},"pacmmabra":{"w":2,"l":28,"t":0},"pacmmsynrlv1":{"w":2,"l":31,"t":0},"pacbhsmogswitch":{"w":123,"l":232,"t":4},"pacbhpokeenv":{"w":140,"l":267,"t":18},"pacbhgymleader":{"w":180,"l":210,"t":22},"pacmmsmallilfa":{"w":17,"l":113,"t":1},"pacmmsynrlv1sp":{"w":1,"l":13,"t":0},"pacmmlargerl":{"w":14,"l":74,"t":0},"pacmmvariety":{"w":1,"l":9,"t":0},"pacpaagent":{"w":2,"l":6,"t":0},"pacmmalakazam":{"w":0,"l":3,"t":0},"pacmmbasernn":{"w":57,"l":145,"t":1},"pacmmsynrlv0":{"w":0,"l":20,"t":0},"pacbhkaizo":{"w":76,"l":240,"t":2},"pacmmwildcard":{"w":0,"l":1,"t":0},"pacvibepoking":{"w":5,"l":11,"t":0},"pacmmalakazamvar":{"w":0,"l":7,"t":0},"pacmmsynrlv2":{"w":0,"l":9,"t":0},"pacmetahorns":{"w":0,"l":7,"t":0},"pacmmkadabra":{"w":1,"l":6,"t":0},"pacporygon2ai":{"w":1,"l":11,"t":0},"pacsrsk1729":{"w":0,"l":6,"t":0},"packaban":{"w":19,"l":25,"t":1},"pacmmmystery":{"w":0,"l":3,"t":0},"pacexp05":{"w":0,"l":3,"t":0},"pacgcogs":{"w":0,"l":17,"t":0},"pacfoulplay":{"w":0,"l":2,"t":0},"pacsnteam":{"w":1,"l":13,"t":0},"pac4thlesson":{"w":0,"l":6,"t":0},"pacsphealbowl":{"w":11,"l":2,"t":0},"pacfouloak":{"w":1,"l":1,"t":0},"pacashk":{"w":2,"l":10,"t":0}}
1173.9583413460061	PAC-BH-Grunt	2901	3814	192	1111.3	23	18.31	6907	Mon Oct 20 2025 03:23:45 GMT+0000 (Coordinated Universal Time)	{"pacmmsmallrlg9":{"w":22,"l":119,"t":0},"pacmmvariety":{"w":3,"l":33,"t":0},"pacbhgymleader":{"w":447,"l":388,"t":65},"pacmmsmallilfa":{"w":43,"l":151,"t":0},"pacmmsynrlv2":{"w":1,"l":37,"t":0},"pacmmsynrlv1":{"w":12,"l":59,"t":0},"pacmmlargerl":{"w":17,"l":128,"t":1},"pacbhpokeenv":{"w":410,"l":456,"t":66},"pacmmbasernn":{"w":110,"l":355,"t":4},"pacbhsmogswitch":{"w":416,"l":503,"t":27},"pacmmalakazam":{"w":2,"l":26,"t":0},"pacbhkaizo":{"w":346,"l":406,"t":5},"pacmmkadabra":{"w":2,"l":38,"t":0},"pacsrsk1729":{"w":0,"l":3,"t":0},"pacmmsmallil":{"w":86,"l":286,"t":3},"pacexp05":{"w":0,"l":11,"t":0},"pacmmsynrlv1sp":{"w":8,"l":54,"t":0},"pacmmminikazam":{"w":8,"l":77,"t":0},"pacmmabra":{"w":2,"l":60,"t":0},"pacmmalakazamvar":{"w":1,"l":33,"t":0},"pacbhg1boss":{"w":672,"l":196,"t":15},"pacpaagent":{"w":0,"l":35,"t":0},"pachida":{"w":13,"l":15,"t":0},"pacvibepoking":{"w":19,"l":7,"t":0},"pacmmwildcard":{"w":0,"l":45,"t":0},"pacgcogs":{"w":0,"l":12,"t":0},"pacmmsynrlv0":{"w":7,"l":48,"t":0},"pacgradient":{"w":2,"l":17,"t":0},"pacporygon2ai":{"w":1,"l":16,"t":0},"pacedtesting":{"w":0,"l":8,"t":0},"pacmmmystery":{"w":0,"l":8,"t":0},"pac4thlesson":{"w":1,"l":7,"t":0},"pacsnteam":{"w":1,"l":12,"t":0},"pacpuffer":{"w":235,"l":152,"t":6},"pacfoulplay":{"w":1,"l":1,"t":0},"pacmetahorns":{"w":1,"l":3,"t":0},"packaban":{"w":6,"l":7,"t":0},"pacsphealbowl":{"w":6,"l":2,"t":0}}
1170.1576147789842	PAC-BH-SmogSwitch	3006	3778	176	1136.8	23	19.83	6960	Mon Oct 20 2025 03:22:30 GMT+0000 (Coordinated Universal Time)	{"pacbhpokeenv":{"w":439,"l":434,"t":58},"pacmmminikazam":{"w":7,"l":76,"t":0},"pacmmsynrlv1":{"w":11,"l":57,"t":0},"pacmmalakazamvar":{"w":1,"l":43,"t":0},"pacmmkadabra":{"w":4,"l":39,"t":0},"pacmmbasernn":{"w":146,"l":356,"t":7},"pacmmlargerl":{"w":20,"l":146,"t":0},"pacmmsynrlv1sp":{"w":6,"l":65,"t":0},"pacmmabra":{"w":10,"l":97,"t":0},"pacmmsmallilfa":{"w":50,"l":163,"t":0},"pacmmsynrlv2":{"w":4,"l":38,"t":0},"pacbhgrunt":{"w":503,"l":416,"t":27},"pacexp05":{"w":0,"l":14,"t":0},"pacbhgymleader":{"w":425,"l":359,"t":59},"pacbhkaizo":{"w":375,"l":441,"t":11},"pacmmsmallil":{"w":111,"l":286,"t":1},"pacsrsk1729":{"w":0,"l":5,"t":0},"pacmmsmallrlg9":{"w":24,"l":143,"t":0},"pachida":{"w":11,"l":11,"t":0},"pacpaagent":{"w":0,"l":39,"t":0},"pacbhg1boss":{"w":575,"l":117,"t":8},"pacmmsynrlv0":{"w":4,"l":87,"t":0},"pacmmvariety":{"w":2,"l":34,"t":0},"pacmmalakazam":{"w":1,"l":34,"t":0},"pacgcogs":{"w":2,"l":16,"t":0},"pacmmwildcard":{"w":2,"l":38,"t":0},"pacgradient":{"w":1,"l":32,"t":0},"pacvibepoking":{"w":25,"l":2,"t":0},"pacporygon2ai":{"w":8,"l":15,"t":1},"pacedtesting":{"w":0,"l":10,"t":0},"pacmmmystery":{"w":0,"l":6,"t":0},"pacmetahorns":{"w":0,"l":6,"t":0},"pac4thlesson":{"w":1,"l":5,"t":0},"pacsnteam":{"w":2,"l":16,"t":0},"pacpuffer":{"w":232,"l":123,"t":4},"pacfoulplay":{"w":0,"l":4,"t":0},"packaban":{"w":3,"l":2,"t":0},"pacsphealbowl":{"w":1,"l":1,"t":0},"pacashk":{"w":0,"l":2,"t":0}}
1122.2552522283443	PAC-Kaban	66	87	1	1137.5	30.5	19.89	154	Mon Oct 20 2025 03:26:14 GMT+0000 (Coordinated Universal Time)	{"pacbhg1boss":{"w":9,"l":3,"t":0},"pacmmsmallrlg9":{"w":1,"l":4,"t":0},"pacpuffer":{"w":25,"l":19,"t":1},"pacbhgymleader":{"w":1,"l":8,"t":0},"pacmmsmallil":{"w":5,"l":6,"t":0},"pacmmbasernn":{"w":4,"l":8,"t":0},"pacvibepoking":{"w":2,"l":0,"t":0},"pacbhkaizo":{"w":3,"l":6,"t":0},"pacbhgrunt":{"w":7,"l":6,"t":0},"pacbhpokeenv":{"w":5,"l":2,"t":0},"pacporygon2ai":{"w":0,"l":2,"t":0},"pacmmsmallilfa":{"w":2,"l":6,"t":0},"pacmmalakazam":{"w":0,"l":2,"t":0},"pacmmabra":{"w":0,"l":4,"t":0},"pacbhsmogswitch":{"w":2,"l":3,"t":0},"pacmmvariety":{"w":0,"l":2,"t":0},"pacmmminikazam":{"w":0,"l":1,"t":0},"pacsphealbowl":{"w":0,"l":1,"t":0},"pacgcogs":{"w":0,"l":2,"t":0},"pacmmsynrlv1":{"w":0,"l":1,"t":0},"pacmmkadabra":{"w":0,"l":1,"t":0}}
